1.00	1.60E-1	5.38	21.81
1.25	6.87E-2	4.59	12.47
1.55	2.50E-2	4.64	13.56
1.80	1.26E-2	6.00	14.22
2.00	7.05E-3	6.03	10.97
2.20	4.49E-3	6.77	9.42
2.45	1.79E-3	4.54	17.35
2.75	9.38E-4	5.43	33.39
3.15	4.17E-4	5.39	20.54
3.70	1.72E-4	5.86	18.57
4.25	4.89E-5	12.65	18.34
4.75	2.63E-5	15.71	13.68
5.75	3.18E-6	27.37	35.83
7.50	5.36E-7	43.04	32.91
