0.55	0.655751	0.0159083
0.65	0.77447	0.0172817
0.75	0.780798	0.0173239
0.85	0.810387	0.0183487
0.95	0.84306	0.0192924
1.05	0.858416	0.0173305
1.15	0.86824	0.017871
1.25	0.846538	0.0178303
1.35	0.873671	0.0187639
1.45	0.86876	0.0191274
1.55	0.853363	0.0193578
1.65	0.874953	0.0198901
1.75	0.831268	0.0193953
1.85	0.800794	0.0191128
1.95	0.811044	0.0200655
