0.55	0.418857	0.00474376
0.65	0.471647	0.00551871
0.75	0.486394	0.00597439
0.85	0.539275	0.00698581
0.95	0.579955	0.00795993
1.05	0.592623	0.00848449
1.15	0.594074	0.00894091
1.25	0.62969	0.00977038
1.35	0.647579	0.0104845
1.45	0.660792	0.0110353
1.55	0.657091	0.0113115
1.65	0.660082	0.0117049
1.75	0.666729	0.0120933
1.85	0.631276	0.0119443
1.95	0.623034	0.0122674
2.1	0.636662	0.00964702
2.3	0.586017	0.010465
2.5	0.526075	0.0113173
2.7	0.534914	0.0142037
2.9	0.538859	0.0178982
