1.25	0.33	0.04	0.04
1.75	0.38	0.04	0.05
2.25	0.38	0.04	0.05
2.75	0.31	0.04	0.04
3.25	0.27	0.04	0.04
3.75	0.255	0.04	0.034
4.25	0.248	0.033	0.033
4.75	0.27	0.04	0.04
5.25	0.248	0.04	0.033
5.75	0.188	0.031	0.025
6.25	0.225	0.04	0.03
6.75	0.155	0.034	0.021
7.25	0.216	0.05	0.029
7.75	0.34	0.09	0.05
8.25	0.245	0.07	0.033
8.75	0.224	0.08	0.03
9.25	0.31	0.12	0.04
9.75	0.28	0.15	0.04
