1.10	1.841760	0.593288	0.298541
1.45	1.333660	0.181572	0.202966
1.95	0.917691	0.106388	0.139917
2.45	1.151210	0.0700891	0.166984
2.95	1.139330	0.0875902	0.166248
3.45	1.432840	0.121510	0.228541
3.95	1.157770	0.147148	0.19677
4.45	0.836191	0.189719	0.150331
5.50	0.878367	0.189063	0.236491
7.00	0.753228	0.246784	0.23407
