1.25	0.44	0.05	0.06
1.75	0.51	0.06	0.07
2.25	0.5	0.06	0.07
2.75	0.43	0.05	0.06
3.25	0.38	0.05	0.05
3.75	0.37	0.05	0.05
4.25	0.37	0.05	0.05
4.75	0.38	0.05	0.05
5.25	0.35	0.05	0.05
5.75	0.3	0.04	0.05
6.25	0.35	0.06	0.04
6.75	0.31	0.05	0.05
7.25	0.33	0.07	0.04
7.75	0.42	0.1	0.05
8.25	0	0	0
8.75	0.7	0.2	0.1
9.25	0.39	0.13	0.06
9.75	0.4	0.19	0.05
10.5	0	0	0
11.5	0.4	0.16	0.14
