0.55	3.25493	0.0282876
0.65	2.53683	0.0199673
0.75	1.80186	0.0135077
0.85	1.32787	0.0100901
0.95	0.961957	0.00731776
1.05	0.694186	0.00360719
1.15	0.49857	0.00251688
1.25	0.349752	0.00170409
1.35	0.258416	0.00124468
1.45	0.189698	0.000911459
1.55	0.134653	0.000627943
1.65	0.0980345	0.000452697
1.75	0.0732966	0.000338474
1.85	0.054707	0.000253544
1.95	0.0407814	0.000189496
2.1	0.027116	9.07902e-05
2.3	0.0155721	5.34591e-05
2.5	0.0093179	3.50511e-05
2.7	0.00551702	2.3488e-05
2.9	0.00340713	1.71416e-05
3.25	0.00155232	6.82463e-06
3.75	0.000569901	4.31765e-06
