0.55	1.56029	0.0274791
0.65	1.22058	0.0192121
0.75	0.843154	0.0124178
0.85	0.622899	0.00907675
0.95	0.442903	0.00630259
1.05	0.318788	0.00360593
1.15	0.226409	0.00248325
1.25	0.158442	0.00167298
1.35	0.116706	0.00121683
1.45	0.0856082	0.000886389
1.55	0.0609681	0.000609621
1.65	0.0444352	0.000437753
1.75	0.033414	0.000327345
1.85	0.0250464	0.000244625
1.95	0.0188542	0.000182981
2.1	0.0127194	8.80515e-05
2.3	0.00760688	5.27963e-05
2.5	0.00469488	3.47923e-05
2.7	0.00286807	2.3276e-05
2.9	0.00182832	1.70392e-05
3.25	0.000858389	6.72162e-06
3.75	0.000335384	4.34681e-06
