0.55	52.8694	0.477603
0.65	33.224	0.285077
0.75	21.1077	0.178401
0.85	13.9848	0.119109
0.95	9.33961	0.0798497
1.05	6.06541	0.0501919
1.15	4.06966	0.0333239
1.25	2.81468	0.0230808
1.35	1.94393	0.0158555
1.45	1.33676	0.0107654
1.55	0.939804	0.00757656
1.65	0.672944	0.00544815
1.75	0.477203	0.00383946
1.85	0.33389	0.00265197
1.95	0.241108	0.00191955
2.1	0.15395	0.000883656
2.3	0.0806957	0.000459882
2.5	0.044273	0.000257353
2.7	0.0257954	0.000160516
2.9	0.0153033	0.00010464
3.25	0.00664453	3.55288e-05
3.75	0.00198969	1.5469e-05
4.25	0.000695965	8.61399e-06
4.75	0.000312291	6.01593e-06
5.25	0.000131413	7.37658e-06
5.75	7.60436e-05	6.19563e-06
