0.55	17.5739	0.0759805
0.65	11.0339	0.0459517
0.75	6.99985	0.0293301
0.85	4.62448	0.0199696
0.95	3.08608	0.013749
1.05	2.00305	0.00774501
1.15	1.34398	0.00515508
1.25	0.930708	0.00358323
1.35	0.643807	0.00247106
1.45	0.443598	0.00168668
1.55	0.312832	0.00119518
1.65	0.224807	0.000865428
1.75	0.159929	0.000615962
1.85	0.112419	0.00043042
1.95	0.0814739	0.000314682
2.1	0.0523947	0.000147638
2.3	0.0278219	8.00655e-05
2.5	0.015454	4.71795e-05
2.7	0.00908487	3.10971e-05
2.9	0.00546042	2.17056e-05
3.25	0.00240427	8.20328e-06
3.75	0.000734417	4.30344e-06
4.25	0.000261925	2.64612e-06
4.75	0.000118181	1.96512e-06
5.25	5.29834e-05	2.53945e-06
5.75	2.62211e-05	2.11013e-06
