0.55	64.4966	0.798992
0.65	41.1903	0.494075
0.75	24.9834	0.288644
0.85	16.6022	0.195308
0.95	11.0994	0.130991
1.05	7.31296	0.0855602
1.15	4.88982	0.0561573
1.25	3.32535	0.0380133
1.35	2.32585	0.0265908
1.45	1.61954	0.0183807
1.55	1.10901	0.0124477
1.65	0.789459	0.00890067
1.75	0.555767	0.0062149
1.85	0.38974	0.00433641
1.95	0.280782	0.00310559
2.1	0.175422	0.00138876
2.3	0.0926823	0.000737789
2.5	0.0511268	0.000418774
2.7	0.0290497	0.000252014
2.9	0.0173556	0.000164926
3.25	0.00738957	5.50193e-05
3.75	0.00227597	2.50079e-05
4.25	0.000817593	1.40531e-05
4.75	0.000323376	8.84378e-06
5.25	0.00014537	1.12467e-05
5.75	5.70903e-05	7.74968e-06
