1.1	1.4241	0.385784	0.231121
1.45	1.22102	0.117602	0.186152
1.95	0.94781	0.0714169	0.144799
2.45	1.1503	0.0474907	0.174998
2.95	1.18814	0.0607516	0.181615
3.45	1.23519	0.0786787	0.201423
3.95	1.11967	0.0983142	0.195457
4.45	0.796407	0.125683	0.145544
5.5	0.806663	0.126486	0.21806
7	0.751489	0.168889	0.234123
