1.25	0.4	0.04	0.05
1.75	0.44	0.05	0.06
2.25	0.45	0.05	0.06
2.75	0.39	0.05	0.05
3.25	0.33	0.05	0.05
3.75	0.33	0.05	0.05
4.25	0.34	0.05	0.05
4.75	0.32	0.05	0.04
5.25	0.32	0.05	0.04
5.75	0.237	0.04	0.032
6.25	0.29	0.05	0.04
6.75	0.261	0.06	0.035
7.25	0.32	0.07	0.04
7.75	0.41	0.12	0.06
8.25	0.233	0.08	0.031
8.75	0.42	0.15	0.06
9.25	0.32	0.14	0.04
