1.25	0.48	0.0388374	0.065
1.75	0.555	0.0425558	0.075
2.25	0.555	0.0459779	0.08
2.75	0.495	0.0460254	0.07
3.25	0.45	0.0427104	0.065
3.75	0.415	0.0426581	0.06
4.25	0.465	0.0460603	0.065
4.75	0.47	0.046128	0.065
5.25	0.42	0.0459687	0.06
5.75	0.37	0.0459171	0.055
6.25	0.41	0.0575212	0.06
6.75	0.435	0.0631609	0.06
7.25	0.415	0.0741469	0.06
7.75	0.61	0.127026	0.09
8.25	0.34	0.0878153	0.05
