1.10	0.762641	0.1876700	0.132267
1.45	0.835858	0.0692991	0.137256
1.95	0.724781	0.0426437	0.119204
2.45	0.785047	0.0328123	0.125175
2.95	0.775386	0.0408624	0.11855
3.45	0.761221	0.0518526	0.117188
3.95	0.654260	0.0626136	0.0970336
4.45	0.582919	0.0926135	0.0899284
5.50	0.438465	0.0846744	0.103861
7.00	0.412804	0.1072270	0.115953
