0.55	7.59984	0.175565
0.65	5.78868	0.115938
0.75	4.31689	0.0807348
0.85	3.26024	0.0594104
0.95	2.25978	0.0393818
1.05	1.63068	0.0260388
1.15	1.14392	0.0172922
1.25	0.838128	0.0123431
1.35	0.607137	0.00870915
1.45	0.433701	0.00603558
1.55	0.318304	0.00437897
1.65	0.232025	0.00311472
1.75	0.173273	0.00230375
1.85	0.125944	0.00164258
1.95	0.0978682	0.00128748
2.1	0.0634173	0.000580371
2.3	0.0371391	0.000340293
2.5	0.0212177	0.000198073
2.7	0.0125609	0.000125051
2.9	0.00761821	8.39351e-05
3.25	0.00346926	3.05409e-05
3.75	0.00121528	1.62691e-05
