0.55	1.37046	0.0212732
0.65	1.47494	0.0189914
0.75	1.42852	0.0166725
0.85	1.24734	0.0136136
0.95	1.10099	0.0116076
1.05	0.896816	0.00832044
1.15	0.774739	0.00715605
1.25	0.605664	0.00539047
1.35	0.492999	0.00436921
1.45	0.398448	0.00349905
1.55	0.304046	0.00262281
1.65	0.236132	0.00201352
1.75	0.183467	0.00156205
1.85	0.141177	0.00119133
1.95	0.10841	0.000915547
2.1	0.0734373	0.000441902
2.3	0.0412278	0.000246629
2.5	0.0238053	0.000143711
2.7	0.0136168	8.31422e-05
2.9	0.00799989	5.04807e-05
3.25	0.00330202	1.48552e-05
3.75	0.000954181	5.38204e-06
4.25	0.000312682	2.52512e-06
4.75	0.000122009	1.53184e-06
5.25	4.09123e-05	1.41637e-06
5.75	1.84323e-05	1.03726e-06
