0.55	0.485019	0.00458382
0.65	0.519476	0.00396404
0.75	0.500104	0.00351138
0.85	0.42937	0.00294405
0.95	0.372996	0.00256614
1.05	0.300855	0.00131555
1.15	0.25688	0.00112572
1.25	0.198653	0.000844319
1.35	0.160387	0.000684204
1.45	0.128687	0.000547932
1.55	0.0976426	0.000412723
1.65	0.0755391	0.000318889
1.75	0.0584295	0.000249755
1.85	0.0448536	0.000192752
1.95	0.0343541	0.000150907
2.1	0.0232541	7.50196e-05
2.3	0.0130765	4.487e-05
2.5	0.00757183	2.84498e-05
2.7	0.00434335	1.83185e-05
2.9	0.00257518	1.25234e-05
3.25	0.00107431	4.34527e-06
3.75	0.00031738	1.95022e-06
4.25	0.00010651	1.01969e-06
4.75	4.16857e-05	6.18039e-07
5.25	1.41194e-05	5.81554e-07
5.75	6.96574e-06	4.26483e-07
