0.55	12.1096	0.265774
0.65	9.37986	0.181982
0.75	6.69883	0.11854
0.85	4.87822	0.0840872
0.95	3.56371	0.0587225
1.05	2.56091	0.0390551
1.15	1.84225	0.0272046
1.25	1.28816	0.0182671
1.35	0.951986	0.0132983
1.45	0.698329	0.00965521
1.55	0.494035	0.00658267
1.65	0.358716	0.00469071
1.75	0.266951	0.00345719
1.85	0.198455	0.00254748
1.95	0.14752	0.00187173
2.1	0.0970632	0.000870065
2.3	0.0547177	0.000482754
2.5	0.0320705	0.000295136
2.7	0.0185894	0.000180693
2.9	0.0112213	0.000120512
3.25	0.00499025	4.21478e-05
3.75	0.00178341	2.26375e-05
