0.55	0.294021	0.00547273
0.65	0.30202	0.0046183
0.75	0.287475	0.00396406
0.85	0.238732	0.00312675
0.95	0.199082	0.00256983
1.05	0.154809	0.00147201
1.15	0.127419	0.00120999
1.25	0.0955449	0.000877789
1.35	0.07502	0.000688645
1.45	0.0587011	0.000535959
1.55	0.0435553	0.000392611
1.65	0.0331966	0.000297003
1.75	0.0252567	0.000227013
1.85	0.0191996	0.000171891
1.95	0.0145445	0.000131472
2.1	0.00977547	6.3826e-05
2.3	0.00547427	3.66392e-05
2.5	0.00320085	2.24324e-05
2.7	0.00183531	1.37207e-05
2.9	0.00111161	9.10208e-06
3.25	0.000480764	3.09988e-06
3.75	0.000151021	1.41267e-06
4.25	5.3757e-05	7.7701e-07
4.75	2.12902e-05	4.97246e-07
5.25	6.92089e-06	4.63127e-07
5.75	4.52047e-06	4.09433e-07
