0.55	53.9665	0.482033
0.65	34.5234	0.298474
0.75	20.9697	0.174588
0.85	13.9487	0.118256
0.95	9.34858	0.0794779
1.05	6.16345	0.051884
1.15	4.1254	0.0340779
1.25	2.81008	0.0230973
1.35	1.96808	0.0161746
1.45	1.37274	0.0111954
1.55	0.942138	0.00759533
1.65	0.671635	0.00543809
1.75	0.474058	0.0038047
1.85	0.333039	0.00265937
1.95	0.240607	0.00190879
2.1	0.150832	0.000855844
2.3	0.0800814	0.000456452
2.5	0.044477	0.000260691
2.7	0.0253838	0.000157524
2.9	0.0151924	0.000103333
3.25	0.00653656	3.47801e-05
3.75	0.00201764	1.58846e-05
4.25	0.000727361	8.96962e-06
4.75	0.000290267	5.69192e-06
5.25	0.000134274	7.34767e-06
5.75	5.47448e-05	5.18184e-06
